Customer ID,Customer Name,Total Sales,Order ID_nunique,Order Date_min,Order Date_max,Total Profit,Avg Discount,Preferred Category,Preferred Sub-Category,Recency,Avg_Recency,Cluster,PCA1,PCA2
CD-12790,Cynthia Delaney,1860.732,5,2014-02-02,2016-11-26,403.8422,0.02666666666666667,Office Supplies,Fasteners,401,73.42857142857143,1,-0.3845043066988111,1.480958377697608
CG-12040,Catherine Glotzbach,904.468,6,2015-06-01,2017-11-11,86.51060000000001,0.18888888888888888,Office Supplies,Paper,51,111.75,1,-0.4910473301638438,-0.6484879922356255
CG-12520,Claire Gute,1148.78,3,2015-10-15,2017-01-26,169.93439999999998,0.2,Furniture,['Bookcases' 'Chairs' 'Furnishings' 'Paper' 'Storage'],340,117.25,1,-1.4854017095548908,0.4235413853998309
CH-12070,Cathy Hwang,1537.236,3,2015-06-25,2016-02-08,195.15109999999999,0.15000000000000002,['Office Supplies' 'Technology'],Phones,693,76.0,1,-1.6402534479606077,1.458752961705128
CJ-11875,Carl Jackson,16.52,1,2016-12-30,2016-12-30,1.652,0.2,Office Supplies,Art,367,777.0,2,-5.152496259535816,2.102727508068541
CJ-12010,Caroline Jumper,11164.974,8,2016-03-10,2017-06-24,858.7414000000001,0.1885,Furniture,Chairs,191,24.789473684210527,3,2.505348419450268,0.16444120042244126
CK-12205,Chloris Kastensmidt,3154.855,13,2014-03-11,2017-11-21,141.2831,0.234375,Office Supplies,['Binders' 'Paper'],41,43.58064516129032,0,1.6239230082700473,-2.014291677774295
CK-12325,Christine Kargatis,2945.321,5,2014-03-14,2017-09-01,261.22090000000003,0.18333333333333335,Furniture,Furnishings,122,115.18181818181819,1,-0.3123293995200405,-0.09021866477144216
CK-12595,Clytie Kelty,2372.75,11,2014-12-26,2017-11-17,497.70980000000003,0.184,Office Supplies,Binders,45,44.041666666666664,0,1.3205781876588647,-1.2030650029005054
CK-12760,Cyma Kinney,1582.109,9,2014-02-07,2017-10-09,-338.4311,0.15,Office Supplies,Storage,84,103.07692307692308,0,0.11931113476781588,-1.0038162548789809
CL-11890,Carl Ludwig,1262.0140000000001,4,2014-07-26,2017-09-15,328.0847,0.05714285714285715,Office Supplies,['Art' 'Binders' 'Bookcases' 'Furnishings' 'Paper' 'Phones' 'Storage'],108,191.16666666666666,1,-0.8860024467044039,0.9838404957799235
CL-12565,Clay Ludtke,10880.546,12,2014-03-04,2017-03-21,1933.7831,0.1142857142857143,Office Supplies,Binders,286,41.22222222222222,3,3.6858735761794286,0.9269888482921989
CL-12700,Craig Leslie,2353.586,5,2016-04-24,2017-09-16,229.0099,0.1875,Office Supplies,['Accessories' 'Binders'],107,72.85714285714286,1,-0.24464625965818526,-0.2956797422028761
CM-11815,Candace McMahon,1673.8880000000001,6,2014-11-14,2017-08-21,214.463,0.12000000000000002,Office Supplies,Accessories,133,112.33333333333333,1,-0.26570172141132986,0.10173820364227999
CM-11935,Carlos Meador,565.392,2,2015-09-24,2016-01-22,-43.7324,0.2,Furniture,['Appliances' 'Bookcases' 'Furnishings' 'Phones'],710,40.0,1,-2.112718406520891,1.0394809784290202
CM-12115,Chad McGuire,1661.6100000000001,4,2015-03-29,2017-12-22,409.0679,0.028571428571428574,Technology,['Furnishings' 'Paper'],10,166.5,1,-0.4565806472025134,0.9748548700046095
CM-12160,Charles McCrossin,2533.314,6,2016-10-21,2017-12-04,-394.3686,0.24285714285714285,['Office Supplies' 'Technology'],Accessories,28,68.16666666666667,0,-0.2669198318096079,-1.3532614007996362
CM-12190,Charlotte Melton,1475.144,6,2015-09-18,2017-12-22,91.2033,0.07142857142857142,Office Supplies,Storage,10,137.66666666666666,0,-0.1952437540681383,0.13003823717366783
CM-12235,Chris McAfee,2305.712,5,2016-05-01,2016-12-10,365.0387,0.07500000000000001,Office Supplies,Paper,387,31.857142857142858,1,-0.2042116999147478,1.0383478705070253
CM-12385,Christopher Martinez,8954.02,4,2015-03-16,2017-11-23,3899.8903999999998,0.12,Office Supplies,Art,39,109.22222222222223,3,2.652725977062333,2.7694059203624253
CM-12445,Chuck Magee,287.99,3,2014-06-09,2016-10-20,64.4296,0.07777777777777778,Office Supplies,['Art' 'Paper'],438,108.0,1,-1.5699511562763755,1.313422489692906
CM-12655,Corinna Mitchell,6339.5576,6,2015-03-19,2017-12-03,1572.4585,0.072,Technology,Phones,29,110.0,3,1.559841163049823,1.244251370582221
CM-12715,Craig Molinari,3984.4524,4,2014-03-07,2015-03-01,176.3108,0.30923076923076925,Office Supplies,Binders,1037,29.916666666666668,1,-1.5805143271754403,1.0150666998196138
CP-12085,Cathy Prescott,5402.254,8,2014-12-04,2017-10-09,427.0258,0.14285714285714285,Office Supplies,Furnishings,84,80.0,0,1.1548744544072713,-0.20211228324930958
CP-12340,Christine Phan,5888.275,8,2014-03-17,2017-07-23,-1850.3029,0.21333333333333335,Office Supplies,['Binders' 'Tables'],162,87.42857142857143,0,-0.09141011126269276,-1.8138954674482202
CR-12580,Clay Rozendal,2148.852,4,2016-04-18,2017-11-03,74.40129999999999,0.13333333333333333,Office Supplies,['Accessories' 'Binders' 'Paper' 'Storage' 'Supplies' 'Tables'],59,112.8,1,-0.5568924400729567,0.09419025284961836
CR-12625,Corey Roper,475.9,3,2014-06-01,2016-09-16,144.7594,0.0,Office Supplies,['Art' 'Binders' 'Chairs' 'Paper'],472,279.3333333333333,1,-2.149504115966558,2.3435566431506136
CR-12730,Craig Reiter,1600.55,4,2014-08-20,2017-10-13,306.9176,0.26666666666666666,Office Supplies,Appliances,80,230.0,1,-1.373023382368234,-0.3680953263939644
CR-12820,Cyra Reiten,1397.8724,3,2015-01-24,2017-10-06,83.27029999999999,0.13142857142857142,Office Supplies,Art,87,164.33333333333334,1,-1.171030288155777,0.39759224983174185
CS-11845,Cari Sayre,1278.954,5,2014-12-14,2017-09-30,185.3776,0.275,Office Supplies,Binders,93,145.85714285714286,1,-0.9558415854621164,-0.8224509283964305
CS-11860,Cari Schnelling,537.632,6,2014-05-02,2017-07-21,105.8275,0.2285714285714286,Office Supplies,['Binders' 'Paper'],164,196.0,1,-1.1753544394142978,-0.48506586324403966
CS-11950,Carlos Soltero,3036.547,11,2014-06-08,2017-12-05,-126.4223,0.2636363636363636,Office Supplies,['Binders' 'Furnishings'],27,60.76190476190476,0,0.9596823788627196,-2.0672770956920288
CS-12130,Chad Sievert,884.64,4,2014-08-05,2016-08-28,143.8339,0.1142857142857143,Office Supplies,Paper,491,125.66666666666667,1,-1.4412239238204647,1.1563650584538658
CS-12175,Charles Sheldon,844.4580000000001,5,2014-08-12,2017-05-12,113.1405,0.16249999999999998,Office Supplies,Binders,234,143.42857142857142,1,-1.0529628916614706,0.15368994503116212
CS-12250,Chris Selesnick,2754.216,12,2014-01-13,2017-12-04,738.3626,0.05714285714285715,Office Supplies,Binders,28,52.629629629629626,0,1.9489362499804146,-0.36781394072308904
CS-12355,Christine Sundaresam,3202.1620000000003,11,2014-08-15,2017-12-24,831.9432,0.08181818181818182,Office Supplies,['Art' 'Binders' 'Paper'],8,58.42857142857143,0,1.8357390092982717,-0.3327386921506983
CS-12400,Christopher Schild,3651.8585000000003,9,2014-09-26,2017-12-28,-342.8033,0.21428571428571427,Office Supplies,['Binders' 'Storage' 'Tables'],4,91.46153846153847,0,0.5757412357740926,-1.52075465551501
CS-12460,Chuck Sachs,550.644,2,2017-07-03,2017-12-03,156.2593,0.06666666666666667,Office Supplies,['Binders' 'Phones'],29,30.6,1,-0.702584857839535,0.5471445487187739
CS-12490,Cindy Schnelling,1077.2285,4,2015-01-12,2016-11-01,-302.8761,0.25,['Office Supplies' 'Technology'],Phones,426,82.375,1,-1.5900515390567487,-0.23379616781903334
CS-12505,Cindy Stewart,5690.055,6,2014-03-26,2017-11-02,-6626.3895,0.19999999999999998,Office Supplies,['Machines' 'Paper'],60,164.625,1,-2.9103908869588246,-4.331210368946538
CT-11995,Carol Triggs,3241.898,8,2014-05-07,2017-09-25,161.22629999999998,0.1611111111111111,Office Supplies,['Art' 'Binders' 'Chairs'],98,72.76470588235294,0,0.5733106167864221,-0.5810395863990089
CV-12295,Christina VanderZanden,2830.628,5,2014-03-28,2017-04-20,493.0861,0.07692307692307693,Office Supplies,Binders,256,93.25,1,-0.11976403937555889,0.9848062698514423
CV-12805,Cynthia Voltz,2370.3136,9,2016-05-09,2017-12-25,98.9975,0.2431578947368421,Office Supplies,Binders,7,33.05555555555556,0,0.7200198502486629,-1.6406288578720245
CW-11905,Carl Weiss,1136.592,6,2014-06-09,2017-12-08,370.8298,0.09090909090909091,Office Supplies,Binders,24,127.8,0,-0.14941856391536712,0.15817029357643278
CY-12745,Craig Yedwab,2900.026,8,2014-12-12,2017-10-31,60.64669999999998,0.2,Office Supplies,Phones,62,105.4,0,0.29036745933642905,-0.9202423427997021
Co-12640,Corey-Lock,1300.076,5,2014-06-20,2016-06-29,205.62820000000002,0.175,Office Supplies,Storage,551,105.71428571428571,1,-1.2489872207610824,0.7499014299776052
DA-13450,Dianna Arnett,156.76,4,2014-04-25,2017-01-12,56.7904,0.125,Office Supplies,Paper,354,141.85714285714286,1,-1.5162831552271974,0.7359426920686072
DB-12910,Daniel Byrd,2171.5989999999997,8,2014-10-24,2017-12-09,431.3748,0.15416666666666665,Office Supplies,Paper,23,103.81818181818181,0,0.47189832392832054,-0.522756875917177
DB-12970,Darren Budd,2839.2272000000003,5,2014-11-12,2017-05-03,213.00289999999998,0.16571428571428573,Office Supplies,['Binders' 'Chairs' 'Paper' 'Storage' 'Tables'],243,69.46153846153847,1,-0.299102102614608,0.15030215385011203
DB-13060,Dave Brooks,4531.646,7,2014-03-01,2017-12-14,473.02720000000005,0.1846153846153846,Office Supplies,['Furnishings' 'Phones'],18,115.33333333333333,0,0.6591668878427152,-0.41068631265589356
DB-13120,David Bremer,2973.094,7,2015-05-01,2017-11-12,-1421.7692,0.14285714285714285,Office Supplies,Paper,50,71.23076923076923,0,-0.30123567475360796,-1.376148686659544
DB-13210,Dean Braden,2332.5769999999998,10,2015-03-22,2017-12-21,169.9679,0.18571428571428572,Office Supplies,['Accessories' 'Binders' 'Chairs' 'Paper' 'Storage'],11,50.25,0,0.9787935283043072,-1.3224200259966588
DB-13270,Deborah Brumfield,4655.897,8,2014-02-04,2017-11-07,841.8264,0.2076923076923077,Office Supplies,Binders,55,114.33333333333333,0,0.9602196709541634,-0.4080063643607111
DB-13360,Dennis Bolton,1081.466,5,2014-11-19,2017-04-10,291.0085,0.08333333333333333,Office Supplies,Paper,266,174.6,1,-0.9517441592657291,0.9342847118453441
DB-13405,Denny Blanton,1711.692,4,2015-08-08,2017-06-26,438.9092,0.028571428571428574,Office Supplies,Accessories,189,52.92307692307692,1,-0.1970220640493424,1.1264161659210465
DB-13555,Dorothy Badders,3908.8028,7,2014-04-21,2017-09-14,109.32700000000001,0.15142857142857144,Office Supplies,['Art' 'Bookcases' 'Paper' 'Storage'],109,95.53846153846153,0,0.3834242371280729,-0.28905715199824794
DB-13615,Doug Bickford,1989.05,7,2014-09-30,2017-11-27,438.8012,0.14545454545454548,Office Supplies,['Binders' 'Storage'],35,115.4,0,0.18517846230251112,-0.26963338483175864
DB-13660,Duane Benoit,1155.202,7,2014-06-17,2017-12-18,177.6735,0.16,Office Supplies,['Binders' 'Paper'],14,142.22222222222223,0,-0.21925656301679092,-0.5503266453698421
DC-12850,Dan Campbell,3336.168,9,2014-07-05,2017-11-23,-1441.6313,0.2111111111111111,Office Supplies,['Art' 'Storage'],39,72.76470588235294,0,0.04016261795677296,-2.13765482031129
DC-13285,Debra Catini,1174.618,5,2014-12-29,2017-12-07,132.06820000000002,0.07857142857142858,Office Supplies,['Accessories' 'Storage'],25,179.0,1,-0.6576235665135083,0.3654968673580529
DD-13570,Dorothy Dickinson,269.542,6,2014-03-31,2017-11-19,36.4344,0.24444444444444446,Office Supplies,['Binders' 'Paper'],43,166.125,1,-0.9802865178552541,-0.9738163284896625
DE-13255,Deanra Eno,2550.874,5,2014-08-22,2016-01-11,464.47139999999996,0.1111111111111111,Office Supplies,Paper,721,63.375,1,-0.8175899389317743,1.6639826861855886
DF-13135,David Flashing,2390.534,3,2014-10-04,2016-01-30,-259.3097,0.2833333333333333,Office Supplies,Binders,702,96.6,1,-2.048291902713887,0.4179545359534377
DG-13300,Deirdre Greer,3195.818,5,2014-11-01,2017-11-28,562.7761,0.1,Office Supplies,['Furnishings' 'Paper'],34,160.42857142857142,1,-0.02630258775220908,0.5648650033843949
DH-13075,Dave Hallsten,4932.872,6,2014-11-21,2017-03-28,1193.7404000000001,0.0782608695652174,Office Supplies,Paper,279,39.0,0,1.0313299191322582,1.2831983788158294
DH-13675,Duane Huffman,1043.096,4,2014-08-12,2015-11-15,116.667,0.12272727272727274,Office Supplies,['Furnishings' 'Labels' 'Supplies'],778,46.0,1,-1.513983890669875,1.5333275146316077
DJ-13420,Denny Joy,2012.52,4,2014-12-08,2016-04-02,483.03499999999997,0.0,Furniture,['Chairs' 'Furnishings'],639,120.25,1,-1.027963201201904,2.480254336989864
DJ-13510,Don Jones,2501.688,8,2014-08-17,2017-11-12,345.2521,0.06923076923076923,Office Supplies,['Accessories' 'Binders' 'Chairs' 'Furnishings' 'Paper'],50,98.58333333333333,0,0.6494043311376284,0.0509098959821738
DJ-13630,Doug Jacobs,3356.398,3,2015-12-14,2017-12-18,731.5644,0.0625,Office Supplies,['Art' 'Storage'],14,105.0,1,0.030017570660341282,1.051484675283276
DK-12835,Damala Kotsonis,3256.48,12,2014-03-26,2017-12-09,881.1228000000001,0.17777777777777778,Office Supplies,Binders,23,52.07692307692308,0,1.8867528138448177,-1.0651609261814634
DK-12895,Dana Kaydos,4282.176,5,2015-03-08,2017-11-15,937.6496,0.08000000000000002,Office Supplies,Furnishings,47,70.21428571428571,0,0.7846267854174759,0.8028951374430856
DK-12985,Darren Koutras,1687.04,5,2014-11-24,2017-12-23,-107.35379999999998,0.1625,Office Supplies,Storage,9,160.71428571428572,1,-0.7272864995495,-0.38019455980207667
DK-13090,Dave Kipp,2650.5570000000002,7,2015-03-02,2017-11-18,536.3935,0.13846153846153844,Office Supplies,Paper,44,82.66666666666667,0,0.5083394395187022,-0.18456062661692146
DK-13150,David Kendrick,797.832,2,2014-12-05,2017-12-20,249.9447,0.12000000000000002,Office Supplies,Paper,12,277.75,1,-1.7831732861881404,0.7826326799172499
DK-13225,Dean Katz,4802.394,9,2014-03-14,2017-12-20,209.8994,0.19473684210526318,Office Supplies,['Paper' 'Storage'],12,76.5,0,1.155613003661259,-1.0179733114051914
DK-13375,Dennis Kane,3318.486,8,2014-09-07,2017-12-11,377.0799,0.10869565217391304,Office Supplies,['Accessories' 'Furnishings' 'Paper' 'Phones' 'Storage'],21,54.13636363636363,0,0.9896521810817324,-0.3102751157402083
DL-12865,Dan Lawera,1503.112,8,2014-06-29,2017-09-21,322.2449,0.15,Office Supplies,Labels,102,90.76923076923077,0,0.2354919055161422,-0.4542823534620971
DL-12925,Daniel Lacy,3272.2000000000003,6,2014-09-09,2017-11-03,4.21320000000003,0.03571428571428571,Office Supplies,['Furnishings' 'Phones'],59,88.53846153846153,0,0.3400271476654419,0.40423467846028904
DL-13315,Delfina Latchford,1458.258,8,2014-01-16,2017-12-08,288.8732,0.1823529411764706,Office Supplies,Paper,24,88.875,0,0.27154238504394823,-0.8629098886619077
DL-13330,Denise Leinenbach,585.02,4,2014-06-23,2017-11-03,222.6812,0.05,Office Supplies,Art,59,175.57142857142858,1,-0.9145045078505107,0.7916587857026656
DL-13495,Dionis Lloyd,3539.322,8,2015-12-25,2017-10-15,-52.78799999999998,0.05000000000000001,Office Supplies,['Labels' 'Paper'],78,60.0,0,0.8402050376962266,-0.030804996200852867
DM-12955,Dario Medina,1322.0339999999999,7,2014-09-30,2017-09-07,108.75829999999999,0.16666666666666666,Office Supplies,Art,116,134.125,0,-0.3470892265880597,-0.4246070232088772
DM-13015,Darrin Martin,6345.103,7,2014-09-14,2017-11-03,1677.3931,0.22999999999999998,Office Supplies,['Binders' 'Paper' 'Phones'],59,60.31578947368421,3,1.6733271013276725,0.0676355246510448
DM-13345,Denise Monton,4074.4719999999998,8,2014-11-03,2017-12-08,1319.0586,0.1,Office Supplies,Binders,24,94.25,0,1.4130499104060519,0.4449863560269297
DM-13525,Don Miller,1376.792,3,2014-07-05,2016-09-05,199.7688,0.16999999999999998,Office Supplies,Furnishings,483,88.11111111111111,1,-1.4505867445657803,0.8947512547598531
DN-13690,Duane Noonan,2139.79,7,2014-09-20,2017-05-27,540.5405000000001,0.018181818181818184,Furniture,Furnishings,219,98.0,0,0.3174872055788434,0.9978027039746633
DO-13435,Denny Ordway,1300.0315,9,2014-10-03,2017-08-19,-38.9086,0.15769230769230771,Office Supplies,['Accessories' 'Art' 'Envelopes' 'Paper'],135,87.58333333333333,0,0.1787956244008665,-0.8157466181974949
DO-13645,Doug O'Connell,1267.316,7,2015-11-07,2017-12-04,294.0676,0.09090909090909091,Office Supplies,Paper,28,75.8,0,0.26698762226996714,-0.13777339308288503
DP-13000,Darren Powers,1050.636,9,2014-01-03,2017-08-26,241.45239999999998,0.2117647058823529,Office Supplies,Paper,128,83.1875,0,0.18141054668729942,-1.0440158656975829
DP-13105,Dave Poirier,2215.002,8,2015-08-22,2017-12-24,563.1761,0.1142857142857143,Office Supplies,Binders,8,65.76923076923077,0,0.8113334521007259,-0.29642120521826726
DP-13165,David Philippe,1058.616,2,2014-12-02,2015-10-10,-40.93759999999999,0.15000000000000002,Office Supplies,['Accessories' 'Art' 'Binders' 'Bookcases'],814,104.0,1,-2.351489288285917,1.7658622454912056
DP-13390,Dennis Pardue,5480.723999999999,9,2014-07-05,2017-01-06,1571.8318000000002,0.18571428571428572,Office Supplies,Binders,360,70.46153846153847,3,1.4487323651045967,0.6267173612855073
DR-12880,Dan Reichenbach,6528.034000000001,9,2015-09-25,2017-12-27,1641.8613,0.13333333333333333,Office Supplies,Phones,5,35.82608695652174,3,2.4772253420002017,0.2253418229708608
DR-12940,Daniel Raglin,8350.868,8,2014-03-28,2017-11-10,2869.076,0.15384615384615385,Office Supplies,Binders,52,110.25,3,2.7699197870824745,1.3348536873676444
DS-13030,Darrin Sayre,1762.213,4,2014-07-09,2017-09-28,193.3319,0.1394736842105263,Office Supplies,Binders,95,65.38888888888889,1,-0.4354420792387875,0.07524667493406607
DS-13180,David Smith,2881.8128,9,2014-04-28,2017-12-07,163.6993,0.15350000000000003,Office Supplies,Storage,25,69.42105263157895,0,0.8425440485872517,-0.8622401901069459
DV-13045,Darrin Van Huff,1119.483,5,2016-06-12,2017-12-11,-427.18399999999997,0.17222222222222222,['Furniture' 'Office Supplies'],['Chairs' 'Labels'],21,68.375,1,-0.6180063485130788,-0.84660628325922
DV-13465,Dianna Vittorini,3341.587,6,2014-06-22,2017-12-01,353.2127,0.11333333333333334,Office Supplies,['Phones' 'Storage'],31,89.85714285714286,0,0.3977614281596884,0.04564347961925333
DW-13195,David Wiener,1080.751,6,2014-01-18,2017-10-22,-86.87380000000002,0.24444444444444446,['Furniture' 'Office Supplies'],Furnishings,71,171.625,1,-0.9407242646081401,-0.9316923954659981
DW-13480,Dianna Wilson,5271.628,5,2014-06-01,2017-05-27,1348.7556,0.03636363636363637,Office Supplies,Phones,219,109.1,3,0.8317408807670019,1.84706704453161
DW-13540,Don Weiss,344.08,5,2016-02-27,2017-09-23,69.6672,0.17777777777777778,Office Supplies,Art,100,71.75,1,-0.6870207187359233,-0.44998260862267553
DW-13585,Dorothy Wardle,1204.854,7,2014-08-24,2017-05-02,-266.89660000000003,0.17,Office Supplies,Paper,244,109.11111111111111,1,-0.6313194589157752,-0.4565179231410799
Dl-13600,Dorris liebe,755.602,5,2014-03-30,2017-09-02,175.2388,0.21666666666666667,Office Supplies,['Appliances' 'Binders' 'Chairs' 'Furnishings' 'Labels' 'Storage'],121,250.4,1,-1.4541338189271678,-0.17528456448852267
Dp-13240,Dean percer,7198.7609999999995,11,2014-05-26,2017-10-07,333.36479999999995,0.18620689655172415,Office Supplies,Binders,86,43.92857142857143,0,2.1476472917608707,-0.9727966981654576
EA-14035,Erin Ashbrook,2846.705,13,2014-09-13,2017-07-31,-52.740599999999986,0.3,Office Supplies,Paper,154,43.833333333333336,0,1.1727143003588287,-2.3351007968723234
EB-13705,Ed Braxton,3644.978,9,2014-07-08,2017-11-12,13.621500000000015,0.25833333333333336,Office Supplies,['Binders' 'Tables'],50,111.18181818181819,0,0.4964594805766307,-1.456042973564323
EB-13750,Edward Becker,3236.314,10,2015-03-12,2017-11-25,-80.28599999999999,0.145,Office Supplies,['Binders' 'Furnishings'],37,52.05263157894737,0,1.0780957706756142,-1.094748636735544
EB-13840,Ellis Ballard,4358.128,5,2014-05-30,2017-10-01,656.1988,0.125,Office Supplies,Paper,92,174.28571428571428,1,0.05291324446974089,0.6730691088796017
EB-13870,Emily Burns,2767.219,10,2014-05-05,2017-09-21,261.53150000000005,0.29090909090909095,['Furniture' 'Office Supplies'],['Chairs' 'Phones'],102,123.5,0,0.4404046191469588,-1.578657018597306
EB-13930,Eric Barreto,944.6000000000001,5,2014-02-02,2017-07-22,0.6042000000000058,0.17142857142857143,Office Supplies,Binders,163,211.0,1,-1.2958055331839526,0.03155139801347152
EB-13975,Erica Bern,1643.255,4,2016-01-04,2017-12-30,162.8781,0.2833333333333333,Office Supplies,Binders,2,145.2,1,-0.9728742536741231,-0.9208164004973416
EB-14110,Eugene Barchas,3071.126,6,2015-04-13,2017-09-08,184.7656,0.2090909090909091,['Furniture' 'Office Supplies'],['Furnishings' 'Phones'],115,87.9,0,-0.04074389328927894,-0.5245622436923657
EB-14170,Evan Bailliet,1186.326,6,2014-09-29,2017-10-09,282.1701,0.2285714285714286,Office Supplies,['Labels' 'Paper'],84,184.33333333333334,1,-0.7927061594232347,-0.5447345283947789
EC-14050,Erin Creighton,461.914,5,2014-12-17,2017-11-07,96.4256,0.09999999999999999,Office Supplies,['Binders' 'Paper'],55,176.0,1,-0.8909979668426153,0.22315338174191096
ED-13885,Emily Ducich,3484.92,8,2014-08-09,2017-08-17,670.4435,0.21428571428571427,Office Supplies,['Accessories' 'Art' 'Chairs' 'Furnishings' 'Labels'],137,84.92307692307692,0,0.64075140184429,-0.5045077057723952
EG-13900,Emily Grady,1832.02,5,2015-11-02,2017-12-08,104.2656,0.2,Office Supplies,Chairs,24,95.875,1,-0.4099829020666432,-0.6075426205323623
EH-13765,Edward Hooks,10310.88,12,2014-04-12,2017-08-17,1393.5154,0.07187500000000001,Office Supplies,Paper,137,39.45161290322581,3,3.6351481551033835,0.5294810493415189
EH-13945,Eric Hoffmann,684.1709999999999,8,2014-07-02,2017-05-27,53.53980000000001,0.29411764705882354,Office Supplies,Binders,219,66.25,0,-0.4046684234500442,-1.4120724733980738
EH-13990,Erica Hackney,825.95,6,2014-01-15,2016-11-20,150.3759,0.0625,Office Supplies,['Chairs' 'Paper'],407,148.57142857142858,1,-0.9201627412280223,1.071712401319434
EH-14005,Erica Hernandez,1219.53,7,2014-05-13,2017-12-28,-94.14079999999996,0.17272727272727273,Office Supplies,Binders,4,132.5,0,-0.2995901109509275,-0.8364185190515268
EH-14125,Eugene Hildebrand,3082.653,10,2014-10-19,2017-07-31,96.27019999999999,0.20555555555555557,Office Supplies,Binders,154,59.76470588235294,0,0.8006563852834578,-1.1277010641699448
EH-14185,Evan Henry,923.884,6,2014-05-22,2017-09-16,242.1107,0.2875,Office Supplies,Binders,107,173.28571428571428,1,-0.9660572887996809,-0.9468795450567973
EJ-13720,Ed Jacobs,2162.174,4,2014-01-27,2017-03-03,387.0176,0.175,Office Supplies,Storage,304,161.57142857142858,1,-1.0727258004424052,0.644560294555295
EJ-14155,Eva Jacobs,2656.691,5,2014-03-03,2017-11-03,451.8755,0.0625,['Furniture' 'Office Supplies'],Tables,59,191.57142857142858,1,-0.28656190202473086,0.8420512347330195
EK-13795,Eileen Kiefer,1303.4779999999998,4,2014-03-18,2017-11-16,97.1066,0.0875,Office Supplies,Art,46,446.3333333333333,2,-2.08117238634022,1.0876575276237068
EL-13735,Ed Ludwig,124.28,2,2016-04-22,2017-10-14,27.1154,0.0,['Furniture' 'Office Supplies'],['Binders' 'Furnishings'],79,540.0,2,-3.0436972330395498,2.141239669717435
EM-13810,Eleni McCrary,2567.0099999999998,5,2015-06-07,2017-08-20,-133.8275,0.14285714285714285,Furniture,['Accessories' 'Chairs'],134,134.16666666666666,1,-0.5929255963432112,-0.009607926766154932
EM-13825,Elizabeth Moffitt,2339.598,8,2014-12-02,2017-11-05,682.5542,0.0625,Office Supplies,['Accessories' 'Paper'],57,71.26666666666667,0,0.8968968225620819,0.24151174072866172
EM-13960,Eric Murdock,933.704,5,2015-10-01,2017-08-01,102.29599999999999,0.23333333333333336,['Office Supplies' 'Technology'],Accessories,153,134.0,1,-1.0180058374115,-0.512043031505093
EM-14065,Erin Mull,228.99,4,2014-07-22,2017-11-13,40.154599999999995,0.25,Office Supplies,['Accessories' 'Art' 'Binders' 'Furnishings' 'Paper' 'Storage'],49,242.0,1,-1.745644605842017,-0.529242880230432
EM-14095,Eudokia Martin,1041.042,4,2015-08-07,2017-09-08,240.2362,0.1,Office Supplies,Labels,115,84.77777777777777,1,-0.595757711145413,0.41268072510600756
EM-14140,Eugene Moren,4588.436000000001,6,2014-07-19,2017-11-12,1319.3655,0.06666666666666668,Office Supplies,Phones,50,60.6,0,1.2890739640603974,0.9706056875901288
EM-14200,Evan Minnotte,366.822,3,2015-12-20,2017-07-25,21.7721,0.125,Office Supplies,['Accessories' 'Fasteners' 'Labels' 'Tables'],160,194.33333333333334,1,-1.635109021629613,0.5740958424772633
EN-13780,Edward Nazzal,2199.366,4,2015-05-30,2017-03-18,496.1131,0.044444444444444446,Office Supplies,Phones,289,82.25,1,-0.3828598839804235,1.3632098102953136
EP-13915,Emily Phan,5478.0608,17,2014-07-06,2017-12-18,144.95780000000002,0.19741935483870968,Office Supplies,Paper,14,42.03333333333333,0,3.018723347419302,-2.302565754312177
ER-13855,Elpida Rittenbach,1245.788,3,2015-12-21,2016-11-04,-295.7398,0.2,Office Supplies,Appliances,423,79.75,1,-1.6394814149065617,0.2460753779561306
ES-14020,Erica Smith,3510.458,5,2014-09-20,2017-11-20,1003.2935,0.125,Office Supplies,['Chairs' 'Paper'],42,165.28571428571428,1,0.157979925204854,0.7070011981689237
ES-14080,Erin Smith,4657.924,9,2014-10-02,2017-12-02,246.66609999999997,0.26,Office Supplies,Phones,30,60.89473684210526,0,1.0565842952794906,-1.4310039615546517
FA-14230,Frank Atkinson,2984.054,7,2014-09-19,2017-09-24,520.5229,0.25882352941176473,Technology,['Furnishings' 'Phones'],99,68.8125,0,0.30878156767577947,-0.883886419554893
FC-14245,Frank Carlisle,3418.742,7,2015-06-13,2017-10-21,1217.1662000000001,0.1357142857142857,Office Supplies,['Art' 'Phones'],72,66.23076923076923,0,1.0142771005988245,0.3032526474231579
FC-14335,Fred Chung,3889.366,7,2014-10-10,2017-06-29,714.2926,0.16,Office Supplies,['Art' 'Paper' 'Phones'],186,110.33333333333333,0,0.46264829284337133,0.2132891152501109
FG-14260,Frank Gastineau,1383.144,7,2014-05-21,2017-11-26,394.7397,0.11818181818181817,Office Supplies,Binders,36,128.5,0,0.03780118457084889,-0.11607962720444996
FH-14275,Frank Hawley,4256.272,10,2014-04-06,2017-11-23,1073.2676,0.1285714285714286,Office Supplies,Binders,39,66.35,0,1.7834798158267746,-0.20861303977766024
FH-14350,Fred Harton,2271.284,4,2015-08-23,2017-06-01,706.289,0.10714285714285714,Office Supplies,Paper,214,49.84615384615385,1,-0.14017453640492394,0.8433005498651646
